Feature	Gain	Cover	Frequency
rf_009_004_delta2	0.000168786503851982	0.000307501426975779	0.000331986941846954
rf_007_014_lag2	0.000167870284523701	0.000170473836941871	0.000331986941846954
rf_019_002_lag2	0.000167834981527469	0.000185516897240532	0.000304321363359708
rf_012_007_delta2	0.000167656642823017	8.51880102594902e-05	0.000165993470923477
rf_006_001_lag2	0.00016744573393566	0.000118873871353256	0.000221324627897969
rf_020_007_delta1	0.000167010339554192	0.000183523557163252	0.000221324627897969
rf_009_004_lag2	0.000166667371789607	4.47501722991827e-05	0.000248990206385216
rf_016_007_lag2	0.000166591048261396	0.00013436780047094	0.000387318098821446
rf_009_007_delta2	0.000166327951693438	0.00207382280516251	0.000331986941846954
rf_001_006_lag2	0.000166258227074848	7.16775674762392e-05	0.000221324627897969
rf_007_015	0.000165225707746149	0.000426356792519298	0.000331986941846954
rf_010_001_delta2	0.000164252239543016	0.000970570117526754	0.000331986941846954
rf_019_013_lag2	0.000163713719187147	9.26249424214562e-05	0.000276655784872462
Master_fechaalta_delta2	0.0001623619728283	6.17425913351019e-05	0.000276655784872462
rf_007_005_lag1	0.000159972231663387	0.00169725096686655	0.000304321363359708
cpayroll_trx_lag2	0.000159239766861557	0.000116990124123244	0.000221324627897969
rf_017_004_delta2	0.000158886917362236	0.00119100435338167	0.000221324627897969
cdescubierto_preacordado_lag1	0.000158879850357478	0.000373039151317913	0.000248990206385216
rf_006_001_lag1	0.000158486070865632	0.000135325055538194	0.000304321363359708
rf_002_003	0.000157901970049709	0.000124546022204941	0.000276655784872462
rf_014_012	0.000157734666688142	0.000208062501208405	0.000276655784872462
Master_Fvencimiento_delta1	0.000157671900612055	0.000467866044762764	0.000331986941846954
rf_016_008_lag1	0.000155911293848259	6.03387934822696e-05	0.000248990206385216
rf_019_013_lag1	0.00015447027528336	7.33265072242759e-05	0.000276655784872462
rf_016_010_lag1	0.000154069359188399	0.000222460501853411	0.000248990206385216
Visa_Fvencimiento_delta2	0.000153375110505143	0.000133916691316726	0.000248990206385216
rf_017_015_delta2	0.000153260558540065	0.000895956855687846	0.000304321363359708
rf_014_014_lag1	0.000152957476176749	7.18599818864942e-05	0.000193659049410723
rf_001_005_delta1	0.000152541744254748	0.0022187300247809	0.000414983677308693
rf_019_015_lag2	0.00015208521045047	0.000102608466271252	0.000138327892436231
rf_011_013	0.000151996293218848	5.27925088082271e-05	0.000304321363359708
rf_004_011_lag1	0.00015152097497812	6.21300116636014e-05	0.000331986941846954
rf_001_008_delta2	0.000151199531950734	0.000411724705397891	0.000248990206385216
rf_011_008_lag1	0.000151003331721268	0.000145867118372749	0.000248990206385216
rf_012_011_lag1	0.000150466251061985	0.000791562939279856	0.000193659049410723
rf_006_003_lag2	0.000149906869364851	5.83622768683862e-05	0.000138327892436231
rf_014_014_lag2	0.000149201352061034	4.66678067911788e-05	0.000276655784872462
rf_004_001	0.000147469696304351	0.000158065090675891	0.000165993470923477
rf_018_013	0.000146085208234289	0.000447356800871427	0.000276655784872462
rf_009_002_lag2	0.000144959367980628	0.000410566289775455	0.000248990206385216
rf_006_012	0.00014488531440588	0.00107757191109638	0.000248990206385216
cpayroll_trx_delta2	0.000144120989570744	0.000205291917122213	0.000165993470923477
rf_009_009_lag2	0.000143997473737746	0.000667742008347299	0.000110662313948985
rf_014_014_delta1	0.000143627374841156	0.000153151437688191	0.000193659049410723
rf_007_003_lag2	0.000142968029055008	0.000147840750964336	0.000248990206385216
rf_020_008_lag2	0.000142925984256956	6.6902347558772e-05	0.000193659049410723
rf_017_012	0.000141549509544522	0.00151800441476904	0.000304321363359708
rf_005_013_lag1	0.000141411907127435	0.000153527321927505	0.000221324627897969
rf_016_001_lag1	0.000140662699917521	0.000466472581323161	0.000304321363359708
rf_008_001_lag2	0.000140361634058788	9.52441153370814e-05	0.000276655784872462
rf_010_008	0.000140240944350188	0.000109340014646526	0.000193659049410723
Visa_Fvencimiento_delta1	0.000139676359306451	0.000220407077978287	0.000331986941846954
rf_011_005_delta2	0.000139105338153747	0.000127708112317887	0.000248990206385216
Master_fechaalta_delta1	0.000138882384771025	9.1400434621391e-05	0.000304321363359708
rf_003_009_lag1	0.000138593347701833	0.00153517251882986	0.000304321363359708
rf_018_006_lag2	0.000138063198598948	3.99021308187284e-05	0.000221324627897969
rf_019_003_lag1	0.000137866199167353	0.000240414261654838	0.000221324627897969
rf_007_014_lag1	0.000137595422759554	0.000109955513071643	0.000276655784872462
rf_019_005_lag1	0.000137501255567855	0.0005874678914107	0.000165993470923477
rf_016_004	0.000136827537937708	0.000773364998923991	0.000193659049410723
rf_007_011_delta2	0.000136561640189897	0.000207277326138177	8.29967354617385e-05
cdescubierto_preacordado_lag2	0.00013536814910229	0.00025814210637637	0.000248990206385216
rf_004_014	0.000134852119174107	0.000472510282000931	0.000165993470923477
rf_013_006_lag2	0.00013448027917821	0.00014192057419515	0.000248990206385216
rf_015_004_lag2	0.000134427460801002	8.35097496181055e-05	0.000221324627897969
rf_011_004_lag1	0.000133921234386392	0.000272522322217214	0.000221324627897969
rf_013_011_lag2	0.000131325274832183	0.00100949768914445	0.000193659049410723
rf_002_011	0.000130785102897243	0.000160733291970557	0.000165993470923477
rf_006_003	0.000130739214175825	0.000253229655064627	0.000221324627897969
cprestamos_personales_lag1	0.000130659253055658	0.00130592999821098	0.000304321363359708
rf_006_004_lag1	0.000130625486150578	6.82092903294795e-05	0.000221324627897969
Master_status	0.000129479394930996	0.00127735150026917	0.000276655784872462
rf_003_010_delta2	0.000129144843024266	0.00226248376737664	0.0003596525203342
rf_019_001	0.000127910239325439	0.00108138242555566	0.000248990206385216
rf_019_000_lag2	0.000126354382857082	0.000661490409349204	0.000165993470923477
rf_004_013	0.00012512198444068	0.000278812134510738	0.000193659049410723
rf_013_006_delta2	0.000124497996991658	8.59976995192389e-05	0.000248990206385216
rf_017_007_lag2	0.000124247227339618	0.000113611732338059	0.000248990206385216
rf_009_013_delta2	0.000123213237822636	0.000649125644423246	0.000304321363359708
rf_004_013_lag1	0.000121985235805045	7.56233906482647e-05	0.000165993470923477
rf_003_008_delta1	0.000121311635814598	0.00271056686119641	0.0003596525203342
rf_003_014	0.000120930467791241	0.000380130481474679	0.000248990206385216
rf_003_014_lag2	0.000120507546913379	0.000402118748133749	0.000248990206385216
rf_003_011_lag2	0.000119855689942105	9.82838748376161e-05	0.000165993470923477
rf_010_008_lag2	0.000119676270923346	0.000262069664073851	0.000221324627897969
rf_014_015_lag2	0.00011933579145397	0.000588126409835073	0.000276655784872462
rf_013_004	0.000118884810120312	0.000235728446428563	0.000138327892436231
rf_020_011	0.000118477498675525	0.000347038728973997	0.000110662313948985
rf_014_008	0.000118202447512059	0.00107655721591838	0.000248990206385216
ctarjeta_visa_delta2	0.000118083753318223	0.000582013484242402	0.000193659049410723
rf_010_001_lag2	0.000118048199077532	0.000179255204164399	0.000221324627897969
rf_019_002_delta1	0.000117764449659342	0.000400902411730191	0.000248990206385216
rf_005_010_lag2	0.000117044069103055	7.46067727887405e-05	0.000221324627897969
rf_019_006	0.000116562352396252	0.000792849934229679	0.000248990206385216
rf_010_013_lag1	0.000115224343093848	0.000315204169859408	0.000165993470923477
rf_003_009	0.000114945391650825	0.00018242522533866	8.29967354617385e-05
rf_004_009_lag1	0.000114665297070202	0.000134342805611037	0.000221324627897969
ctarjeta_master_transacciones_delta2	0.000114631120139187	0.000349479092507238	0.000331986941846954
rf_015_012_lag2	0.000113915188777146	0.000966290468773906	0.000276655784872462
rf_012_003	0.000113526380948401	6.3481656779905e-05	0.000110662313948985
rf_010_008_delta2	0.000113032454349465	0.000387799577431515	0.000221324627897969
rf_014_014_delta2	0.000112993142372409	0.000152153085303212	0.000221324627897969
rf_005_009_lag1	0.000112519661052797	3.60745525608603e-05	0.000248990206385216
rf_003_014_lag1	0.000112392469749092	0.000200930073733914	0.000221324627897969
rf_003_007_lag2	0.000112106686580709	0.000302683908064629	0.000165993470923477
rf_012_014_lag2	0.000111677954548071	0.000323343121115385	0.000221324627897969
rf_020_003	0.000111380383389094	0.000136948039085562	0.000193659049410723
rf_011_004	0.000111299242792361	0.000220906494505968	0.000221324627897969
rf_018_001_lag2	0.00011084657693212	8.6765570455688e-05	0.000193659049410723
rf_003_007_delta2	0.000110734538360773	0.000189969106660789	0.000193659049410723
rf_007_012_delta1	0.00011073242515759	0.000427956703888294	0.000276655784872462
rf_002_011_delta1	0.000110478613503066	0.00149239165308882	0.000304321363359708
rf_019_006_lag1	0.000110367392866381	0.00138470298154224	0.000248990206385216
rf_020_008_lag1	0.000110277344911899	0.000106176482522433	0.000221324627897969
rf_017_008_delta1	0.000109635403550665	0.000213822855075326	0.000138327892436231
rf_011_005_delta1	0.000109517741678512	0.000487534115484282	0.000276655784872462
rf_018_015_lag1	0.000109433986524066	9.09630245730851e-05	0.000221324627897969
rf_016_012	0.000109332250357164	5.81918792177e-05	0.000193659049410723
rf_008_001_lag1	0.000109133988661346	0.000106484592237778	0.000221324627897969
rf_020_015_delta2	0.000108937715753951	0.00114728041234966	0.000193659049410723
rf_011_003_lag1	0.000108936042929746	2.30738607185196e-05	5.53311569744923e-05
rf_012_014_lag1	0.000108822539097433	0.000673305047022099	0.000248990206385216
rf_002_010_lag2	0.000108383048575548	0.000335793685704664	0.000193659049410723
rf_005_004_delta2	0.000108341114950091	0.000321927546838176	0.000221324627897969
rf_004_014_delta2	0.00010799667391765	0.00081518909026816	0.000276655784872462
rf_013_012_lag2	0.000107492675882265	0.000131889944647845	0.000221324627897969
rf_019_003_delta2	0.000106765517801108	0.000668950413689542	0.000221324627897969
rf_004_001_delta2	0.000106383246674603	0.000894688126212568	0.000221324627897969
rf_019_014	0.000105894955078851	0.000949556410068717	0.000193659049410723
rf_002_009_delta2	0.000105735626580244	0.000267380110462515	0.000221324627897969
rf_004_009_delta2	0.000105582621292461	0.000478354512849642	0.000221324627897969
rf_008_014_delta2	0.000105312574512561	0.000550142394178723	0.000138327892436231
rf_009_014_lag2	0.000104959163299075	0.000510745447932269	0.000193659049410723
rf_016_015_delta2	0.000104941519807849	0.00147802850104656	0.000221324627897969
rf_010_004	0.000104853733184025	0.000703436831305784	0.000165993470923477
rf_018_014	0.000104455065467842	0.000448158078399477	0.000304321363359708
rf_005_001_lag2	0.000104427552577848	4.30440327755983e-05	0.000221324627897969
rf_010_004_lag1	0.000104421446091995	0.00114595159907654	0.000276655784872462
rf_017_006_delta1	0.000104399402198513	0.000912228269149635	0.000248990206385216
rf_019_013_delta2	0.000104240283110889	0.000144873332356406	0.000165993470923477
rf_001_005_lag2	0.000104202715396469	0.00045053931947564	0.000138327892436231
rf_007_006_delta2	0.000104155560970434	0.000422408085324976	0.000110662313948985
rf_015_004_lag1	0.000104151716431154	6.4979666027757e-05	0.000193659049410723
rf_019_002_lag1	0.000104073299409028	0.000109570015424674	0.000165993470923477
rf_014_003_delta1	0.000103792649273385	0.000516071035437989	0.000110662313948985
rf_013_009_delta2	0.00010369829022427	0.0015117569014692	0.000248990206385216
rf_001_008_lag1	0.000102959996714097	0.000168331248710746	0.000165993470923477
rf_019_015_lag1	0.000102898146564378	3.91311355247914e-05	5.53311569744923e-05
rf_017_003_lag1	0.000102554570276113	0.0010931816817763	0.000248990206385216
rf_018_015_lag2	0.000102468924263674	8.50238613237798e-05	0.000221324627897969
rf_011_014_delta2	0.000102413651466564	0.00255453596758033	0.0003596525203342
rf_010_006_delta2	0.000102008258903886	6.81453611685732e-05	0.000165993470923477
rf_001_001_lag2	0.000101543099214856	0.000329374092407797	0.000193659049410723
rf_007_003_delta1	0.000101344333700849	0.000663191021163386	0.000248990206385216
rf_018_006_delta2	0.000101335940015922	0.000255676267312844	0.000221324627897969
rf_009_006_delta2	0.000100782674351319	0.000548709996438117	0.000138327892436231
rf_011_008	0.000100764808514903	0.000270930101574342	0.000165993470923477
rf_017_004	0.000100662814895674	0.000174869086921771	0.000138327892436231
rf_006_013	0.000100559742193969	0.000720916890445007	0.000248990206385216
rf_014_006_lag2	0.000100352209750755	3.95375423334097e-05	0.000138327892436231
rf_004_000	0.000100005106735171	5.14581678257027e-05	0.000110662313948985
rf_002_006_delta1	9.97710480795681e-05	0.00195957923160632	0.000304321363359708
rf_012_013	9.94732785960717e-05	0.000676894693440504	0.000193659049410723
rf_007_007_lag2	9.93626239849558e-05	0.000134202449859273	0.000110662313948985
rf_012_001_delta1	9.87515941484591e-05	0.00040976068621396	0.000221324627897969
rf_015_001	9.86234241563664e-05	1.53504490084324e-05	0.000110662313948985
rf_004_005_delta2	9.84697337405176e-05	0.00135103995229166	0.000276655784872462
rf_001_008_lag2	9.82604373177292e-05	9.55632804712299e-05	0.000193659049410723
rf_006_007_lag2	9.80469175681471e-05	0.00146378984263344	0.000248990206385216
rf_013_006_delta1	9.76757914173358e-05	0.000262950011879865	0.000248990206385216
rf_014_003_delta2	9.76670959342276e-05	0.000982562603241269	0.000193659049410723
rf_006_004_delta1	9.73986809432185e-05	0.000577395683875287	0.000248990206385216
rf_010_000_delta1	9.7223989069442e-05	0.000545057862869954	0.000110662313948985
rf_004_007_delta2	9.71782761916585e-05	0.00202907647822639	0.000331986941846954
rf_008_002	9.68446170532211e-05	8.0042914482494e-05	0.000138327892436231
rf_008_000	9.67770875544631e-05	0.000584765562518859	0.000193659049410723
entrenamiento_lag2	9.66127356559254e-05	4.7417892923466e-05	0.000193659049410723
rf_006_010_lag1	9.66002208860376e-05	0.000105364870581153	0.000165993470923477
rf_010_008_lag1	9.65664576764453e-05	7.1172382903965e-05	0.000165993470923477
rf_007_005_delta2	9.62299650226347e-05	0.000223829931773877	8.29967354617385e-05
rf_002_013_delta1	9.54216805107819e-05	7.92844166185086e-05	0.000165993470923477
rf_010_013_lag2	9.5172339780743e-05	0.000239306556757782	0.000221324627897969
rf_017_012_delta2	9.50162845605739e-05	0.000521915506621892	0.000138327892436231
rf_006_010	9.47845057130684e-05	5.0575176332584e-05	0.000165993470923477
rf_007_014_delta2	9.46013899745468e-05	0.000272427870487003	0.000193659049410723
rf_007_007_lag1	9.4491867414568e-05	0.000188232204232708	0.000138327892436231
rf_013_002	9.44729883985436e-05	0.000110349422450309	0.000165993470923477
rf_005_015_lag2	9.44615422405833e-05	0.000632191867174023	0.000193659049410723
rf_017_009	9.44111591899235e-05	0.00100212204245628	0.000221324627897969
rf_019_002_delta2	9.42170050289437e-05	0.000194203572397658	0.000165993470923477
rf_010_014_delta2	9.41223278599095e-05	0.00100146472570787	0.000248990206385216
rf_017_005_lag1	9.40715093575881e-05	2.4415171421594e-05	0.000138327892436231
rf_008_012_lag1	9.35616318009003e-05	9.52544497503106e-05	0.000138327892436231
rf_007_003_lag1	9.32189338069342e-05	0.00010445327920026	0.000193659049410723
rf_012_015_lag2	9.31714677280834e-05	0.00130031240344774	0.000221324627897969
rf_015_009_lag2	9.27902686010366e-05	0.000828433241659365	0.000193659049410723
rf_008_012	9.27483950021095e-05	3.20929194453196e-05	0.000165993470923477
rf_017_008_lag2	9.23826886174598e-05	0.000144247018847678	0.000138327892436231
rf_004_004_lag1	9.21748334349655e-05	0.000640819179538879	0.000165993470923477
rf_014_004_delta2	9.2101473842056e-05	0.000327767932323825	0.000276655784872462
rf_006_013_lag2	9.19369918315473e-05	0.000856933149993601	0.000193659049410723
rf_019_000_delta2	9.19025449566872e-05	0.00149324940938684	0.000221324627897969
rf_010_004_delta2	9.1199367512647e-05	0.00156008037739378	0.000276655784872462
rf_011_009_lag1	9.10571386526248e-05	0.000725264073386631	0.000221324627897969
rf_014_012_lag1	9.07433011875923e-05	5.43111868825376e-05	0.000138327892436231
rf_006_001_delta2	9.07205160408219e-05	0.000305878203093219	0.000165993470923477
rf_011_002	9.05757126575392e-05	0.000367144209743821	0.000165993470923477
rf_002_014_lag2	9.04143633429477e-05	0.000254818511014819	0.000165993470923477
rf_002_003_delta2	9.0278450687719e-05	0.00033426202953002	0.000221324627897969
rf_010_014	8.96616959244983e-05	0.00030209580785133	0.000138327892436231
rf_010_002_lag1	8.94640064133952e-05	0.00014451619426202	0.000110662313948985
rf_007_015_delta1	8.94350116150668e-05	0.000321977776893173	0.000165993470923477
rf_017_007_delta2	8.90465567054193e-05	0.000444125494223365	0.000248990206385216
rf_020_004_lag1	8.88378250763701e-05	0.000300684799942756	0.000110662313948985
rf_014_005_delta2	8.79479515819152e-05	0.000248111957499448	0.000193659049410723
cliente_edad_delta1	8.74747505111409e-05	0.00014260144379232	0.000193659049410723
rf_020_008_delta2	8.74429243531405e-05	0.000829191499188159	0.000221324627897969
rf_011_002_lag1	8.72882869685087e-05	0.000374461695315673	0.000193659049410723
rf_015_009_lag1	8.70333914581693e-05	0.00109615126340096	0.000221324627897969
rf_019_014_lag1	8.67035134198029e-05	0.000247634411474182	0.000193659049410723
rf_014_014	8.62852080376553e-05	3.29574051287022e-05	0.000193659049410723
rf_005_004_delta1	8.61482421831018e-05	0.000572421226084168	0.000193659049410723
rf_018_005_delta1	8.58864920045813e-05	0.00142672679143045	0.000248990206385216
rf_007_010_delta1	8.5833046010339e-05	0.0010785801172242	0.000165993470923477
rf_005_013	8.55941819885924e-05	7.97987339280551e-05	0.000110662313948985
rf_007_000_delta1	8.48740952235965e-05	0.000397168083526577	8.29967354617385e-05
rf_008_007_delta2	8.4764089170613e-05	0.00148025592760024	0.000248990206385216
rf_006_012_delta2	8.43549977324712e-05	0.0014024748076038	0.000248990206385216
rf_014_006_lag1	8.37767989187356e-05	3.93688270290631e-05	0.000110662313948985
rf_017_005_lag2	8.36590883893248e-05	5.20037287101282e-05	0.000165993470923477
rf_004_009_lag2	8.35611653500554e-05	1.98312583164628e-05	0.000110662313948985
rf_017_003_lag2	8.32084864590949e-05	0.00081433734234992	0.000193659049410723
rf_015_003	8.31658035734597e-05	0.000209352620515716	0.000193659049410723
rf_001_009_lag2	8.31451852144478e-05	0.00075073792132624	0.000221324627897969
rf_015_015_delta1	8.30962061412454e-05	0.00132131962185561	0.000221324627897969
rf_004_002_lag1	8.28015793622793e-05	0.000364886741291218	0.000165993470923477
rf_015_005_delta2	8.27002164396583e-05	0.000911064085482605	0.000193659049410723
rf_001_004_delta2	8.23435371830094e-05	0.000747511181046815	0.000193659049410723
rf_015_004_delta2	8.22656030379739e-05	0.000273199106116131	0.000165993470923477
rf_007_015_lag1	8.22260902650712e-05	0.000149954498972496	0.000165993470923477
rf_014_012_lag2	8.18257161750079e-05	0.00046856710251601	0.000165993470923477
rf_001_015_lag1	8.15464758680115e-05	0.00123745009045601	0.000248990206385216
rf_020_009_lag2	8.14306186257995e-05	0.000456094667424316	0.000165993470923477
rf_014_001_delta1	8.1188898915752e-05	0.00173720212606432	0.000248990206385216
rf_011_013_delta1	8.09442098811498e-05	5.52869477595277e-05	5.53311569744923e-05
rf_014_002_lag2	8.07960897974465e-05	3.25358572030272e-05	5.53311569744923e-05
rf_008_006	8.06669577466617e-05	0.000381426368826583	0.000165993470923477
rf_016_011	8.03188316968356e-05	0.000180990664581331	8.29967354617385e-05
rf_015_001_lag1	8.01289101013693e-05	2.77683280116841e-05	0.000138327892436231
rf_011_013_lag2	8.00475822571666e-05	4.68680060055957e-05	0.000276655784872462
rf_001_003_delta1	7.99321450781644e-05	0.000460754766785114	0.000165993470923477
rf_019_007_delta1	7.99182500435334e-05	0.00148478432327617	0.000248990206385216
rf_017_009_delta2	7.97451620115202e-05	0.00042443002529003	0.000165993470923477
rf_017_001_delta1	7.94182342043542e-05	0.00188533536495656	0.000276655784872462
rf_008_002_delta1	7.91383758270008e-05	0.000447064793613904	0.000138327892436231
rf_014_004	7.86594235592988e-05	0.000105279551588214	0.000165993470923477
rf_005_012	7.86367404402346e-05	0.00146153525820313	0.000193659049410723
rf_003_011	7.86232746981186e-05	0.000298989715837975	0.000165993470923477
rf_004_014_lag2	7.82712979498654e-05	0.000931731229594677	0.000193659049410723
rf_005_013_delta2	7.7979874235066e-05	0.000582016127929507	0.000193659049410723
rf_007_010_delta2	7.78163833852168e-05	0.000240539956959928	0.000165993470923477
rf_013_012_lag1	7.77682354888422e-05	5.08039754347748e-05	0.000138327892436231
rf_018_001_delta2	7.76980686435288e-05	0.000130635154613666	0.000165993470923477
rf_006_002	7.73138044171982e-05	6.81456015037646e-05	8.29967354617385e-05
rf_013_013	7.66772381431645e-05	0.00088965622831071	0.000193659049410723
rf_016_007_lag1	7.66068307627994e-05	9.93771596231895e-05	0.000304321363359708
rf_004_013_delta1	7.62682092203603e-05	0.00015719219326081	0.000138327892436231
rf_007_013	7.61799363319153e-05	9.6621956989245e-06	2.76655784872462e-05
rf_010_006_delta1	7.5791436460498e-05	0.00022979144619598	0.000138327892436231
rf_020_007_delta2	7.56122336277837e-05	3.86055224612502e-05	0.000138327892436231
rf_013_015_lag1	7.55421871937855e-05	0.00163015274612681	0.000248990206385216
rf_010_008_delta1	7.55240716039767e-05	0.000391458200049845	0.000165993470923477
rf_002_013_lag2	7.53559792557353e-05	0.000331126616623317	0.000138327892436231
rf_019_003_delta1	7.53417935093868e-05	0.000730687957985625	0.000138327892436231
rf_020_010_delta2	7.51435841663144e-05	0.00109657809870084	0.000193659049410723
rf_008_004_delta2	7.50731592527604e-05	0.00087576533491951	0.000138327892436231
rf_010_013_delta2	7.44422310614842e-05	0.000510379417435802	0.000138327892436231
rf_008_011_delta1	7.43262223042669e-05	0.000814969423903241	0.000165993470923477
rf_012_001_lag1	7.4305446925109e-05	4.15176639751638e-05	0.000110662313948985
rf_011_012	7.39234923406459e-05	0.000509262099131091	0.000110662313948985
rf_015_007	7.37772181531655e-05	0.000225986699781293	0.000165993470923477
rf_001_013_delta2	7.37003575473748e-05	0.00122046271845911	0.000165993470923477
cpayroll_trx_delta1	7.3659959705112e-05	2.14826014164133e-05	0.000110662313948985
rf_003_004_lag1	7.33716204909079e-05	2.20637319091626e-05	8.29967354617385e-05
rf_009_004_lag1	7.33590250362002e-05	1.30160732945888e-05	0.000110662313948985
rf_004_015_delta2	7.31532571884739e-05	0.000901760710224407	0.000165993470923477
rf_016_008_delta2	7.28497264392887e-05	0.000278991664898697	0.000138327892436231
rf_012_012_lag1	7.28416093000422e-05	0.000142153699330785	0.000138327892436231
rf_017_010_delta2	7.28094955098976e-05	0.000820622588274808	0.000165993470923477
rf_006_003_delta1	7.26996822382013e-05	0.000455885335472627	0.000138327892436231
rf_020_008_delta1	7.26359122825013e-05	0.000405319291877315	0.000165993470923477
rf_002_001_delta2	7.25814229288323e-05	0.000398570920038644	8.29967354617385e-05
rf_003_011_delta2	7.25072501745987e-05	0.000247985060518401	0.000138327892436231
rf_002_008_delta2	7.23778474293227e-05	0.00146751840279246	0.000221324627897969
rf_009_002	7.21676336016548e-05	6.0889401405714e-05	0.000110662313948985
rf_013_008	7.20067123477489e-05	0.000277874106258794	0.000138327892436231
rf_007_006_lag1	7.17546535863347e-05	0.000690705555212976	0.000165993470923477
rf_019_013_delta1	7.17443142270106e-05	0.000182511746007556	0.000138327892436231
rf_009_009_delta2	7.16316397237816e-05	0.000684195115213768	0.000110662313948985
rf_002_009_lag2	7.16261466889253e-05	0.000143816818855113	0.000138327892436231
rf_019_004	7.15425707656442e-05	0.00163438192448947	0.000248990206385216
rf_002_011_lag1	7.12520573727058e-05	0.000258679495864289	0.000165993470923477
rf_012_000_delta2	7.12391989224402e-05	0.00126842665293739	0.000221324627897969
rf_015_015_delta2	7.07614256092198e-05	0.000754051422609753	0.000193659049410723
rf_012_002_lag2	7.05603106887594e-05	5.49031324588988e-05	5.53311569744923e-05
rf_010_003_delta2	7.0505086240949e-05	0.00192503489320896	0.000276655784872462
rf_010_006	7.0486878517783e-05	2.85398039760039e-05	0.000165993470923477
rf_013_012_delta1	7.04224745320612e-05	0.000473087567130618	0.000193659049410723
rf_002_011_lag2	7.00571244288904e-05	0.000192170096343418	0.000138327892436231
rf_007_004_lag2	7.00158253928142e-05	4.69696677915482e-05	0.000193659049410723
rf_003_014_delta2	6.99518097978388e-05	0.000223761676579526	0.000110662313948985
rf_007_010	6.99067433224863e-05	3.97113046767752e-05	8.29967354617385e-05
Master_status_delta2	6.98522759877663e-05	0.000513750358830054	0.000110662313948985
rf_017_007	6.92587299666204e-05	6.92311955632139e-05	0.000193659049410723
rf_003_007	6.92195599502235e-05	0.00018262422287712	0.000193659049410723
rf_016_008	6.91656748088318e-05	3.23291689384431e-05	0.000110662313948985
rf_013_012_delta2	6.8411038927143e-05	6.02248746015569e-05	0.000138327892436231
rf_008_012_delta2	6.81879377012206e-05	0.000765034019850103	0.000193659049410723
rf_007_007_delta1	6.81408969114395e-05	0.00046038753461269	0.000110662313948985
rf_016_001	6.8055202241743e-05	9.7885879760696e-05	0.000110662313948985
rf_014_000_delta1	6.77009225885924e-05	0.000296673365263485	0.000165993470923477
rf_001_006_delta2	6.7560980927644e-05	0.000326328084192286	0.000193659049410723
rf_006_000	6.74907879059577e-05	0.00045173162236006	0.000138327892436231
rf_008_002_lag2	6.72230849122905e-05	2.07627975182396e-05	0.000138327892436231
rf_003_010_lag1	6.72055313446051e-05	0.000356016690383072	0.000110662313948985
rf_012_011_delta2	6.71492743158744e-05	0.000873198074405222	0.000165993470923477
rf_010_014_lag2	6.70526754931147e-05	0.000332476819728472	0.000138327892436231
rf_006_004_delta2	6.69420683074272e-05	0.000205673809741311	0.000165993470923477
rf_017_001_lag2	6.69274692823448e-05	0.000909915763938207	0.000165993470923477
rf_016_003	6.68932145728573e-05	0.000148512728159426	8.29967354617385e-05
rf_019_004_lag1	6.68191317421634e-05	0.000746688994357114	0.000165993470923477
rf_016_008_delta1	6.63372689865976e-05	0.000632792464817274	0.000193659049410723
rf_018_015	6.62477963733928e-05	5.28792698123141e-05	0.000110662313948985
rf_005_007_delta2	6.61840941683049e-05	0.000249857752329609	8.29967354617385e-05
rf_015_008	6.58356629327669e-05	0.000627038359665329	0.000138327892436231
rf_003_001_delta2	6.54207049075303e-05	0.000975131919794279	0.000165993470923477
rf_007_005_lag2	6.52588277540789e-05	0.000438729007836189	0.000138327892436231
rf_001_006_lag1	6.52559619031863e-05	1.67218016104288e-05	0.000110662313948985
rf_006_001_delta1	6.51786258112813e-05	0.000150977125211805	0.000138327892436231
rf_004_015	6.51589836769986e-05	0.00188919827248756	0.000248990206385216
rf_010_001	6.50242825258976e-05	0.00011313010061454	0.000138327892436231
rf_017_006_lag2	6.49880531940241e-05	0.00052646913749291	0.000165993470923477
rf_003_009_delta2	6.48849718695138e-05	0.000393149679126756	0.000110662313948985
rf_020_010_lag2	6.46885037171729e-05	0.000234673855608801	0.000138327892436231
rf_016_004_delta2	6.46602985214329e-05	0.000755292032867641	0.000110662313948985
rf_020_012	6.44807169012054e-05	0.000683075153221952	0.000138327892436231
rf_019_008_delta1	6.44429702635778e-05	0.00165645815382858	0.000248990206385216
rf_019_014_lag2	6.44207372842961e-05	7.53109548994748e-05	8.29967354617385e-05
rf_019_015	6.44044303278737e-05	8.6382956831016e-05	0.000110662313948985
rf_012_000_delta1	6.43956541599456e-05	0.000829366463207482	0.000165993470923477
rf_001_008_delta1	6.43904841723262e-05	0.000427190274962993	0.000138327892436231
rf_018_006_lag1	6.39739164541371e-05	0.000127283199699533	0.000165993470923477
rf_005_015	6.3899757250026e-05	3.20220205638634e-05	8.29967354617385e-05
rf_005_013_lag2	6.38831909935334e-05	0.000209429527776957	0.000110662313948985
rf_019_003	6.37246539452595e-05	0.000330775006238333	0.000165993470923477
rf_013_011_delta2	6.37209107239399e-05	0.000939819950795657	0.000165993470923477
rf_005_013_delta1	6.37147999266841e-05	0.000337845186898257	0.000110662313948985
rf_007_006	6.36050944400525e-05	0.00091708520303217	0.000165993470923477
rf_010_010_lag1	6.35648903029489e-05	0.000507063753135567	0.000138327892436231
